ID,SMILES,Heavy_Atoms
MR_Gen_892,c1ccc(B2c3ccccc3N3c4ccccc4B4c5cccc6c5N(c5ccccc5O6)c5ccc2c3c54)nc1,41
MR_Gen_893,c1ccc(N2c3cccc4c3B3c5c6c(c7c8c5N(c5cccc9c5B8c5c-9cccc5-7)c5c3c2cc2ccccc52)Oc2ccccc2N46)cc1,52
MR_Gen_894,c1ccc(B2c3ccccc3N3c4cccc5c4B4c6c-5cccc6N5c6cccc7c6B6c8c-7cccc8-c7c2c3c4c5c76)cc1,47
MR_Gen_895,c1ccc2c(c1)B1c3cc4c5ccccc5n5c4c4c3-n3c6c(cccc6c6ccc-2c1c63)B4c1ccccc1-5,40
MR_Gen_896,c1ccc(N2c3ccccc3B3c4ccccc4N4c5cccc6c5B(c5ccccc5-6)c5c4c3c2c2ccccc52)cc1,44
MR_Gen_897,c1ccc(B2c3cc4c5c6c3-n3c7c(cncc7c7c8ccccc8cc2c73)B6c2ccccc2N5c2cccc3c2B4c2c-3ccc3ccccc23)cc1,55
MR_Gen_898,O=S1(=O)c2c3c4c5c6c2-n2c7c1cccc7c1c7ccccc7cc(c12)B6c1cccc2c1N5c1c(ccc5c1B4c1c-3ccnc1-5)B2c1ccccc1,54
MR_Gen_899,O=S1(=O)c2cc3c4c5c2-n2c6c1cccc6c1c6ccccc6c6c(c12)B5c1c-6cccc1N4c1c2c(cc4occc14)-c1ccc4ccccc4c1B32,54
MR_Gen_900,O=C1c2cccc3c2B2c4c-3cccc4N3c4ccc5ccccc5c4B4c5ccccc5N5c6ccccc6S(=O)(=O)c6c1c2c3c4c65,49
MR_Gen_901,c1ccc(N2c3cccc4c3B3c5c6c(c7c8c5-n5c9c%10c(ccc9c9ccc2c3c95)-c2cccc-7c2B8%10)Oc2cc3ccccc3cc2N46)cc1,52
MR_Gen_902,c1ccc2c(c1)Oc1cccc3c1B2c1cccc2c1N3c1ccc3c4c1B2c1cc2occc2cc1N4c1cccc2c1B3c1ccccc1-2,51
MR_Gen_903,O=S1(=O)c2ccc3c4c2N2c5c(ccc6c5B5c7c2c1cc1c7-n2c7c8c(ccc7c7ccc-6c5c72)-c2ccccc2B18)B4c1ccc2ccccc2c1-3,54
MR_Gen_904,O=S1(=O)c2cccc3c2N2c4c5c6c7c(c4S3(=O)=O)-c3cc4ccccc4c4c3B7c3c-4cccc3N6c3ccccc3B5c3c2c1cc1ccccc31,54
MR_Gen_905,c1ccc2c(c1)[Se]c1cccc3c1N2c1cccc2c1B3c1cc3c(cc1N2c1c2ccccc2cc2c1oc1ccccc12)oc1ncccc13,52
MR_Gen_906,O=S1(=O)c2ccccc2N2c3ccccc3B3c4c2c1c1c2c4-n4c5c3cccc5c3ccc5c(c34)B2c2c(cccc2-5)B1c1ccccc1,50
MR_Gen_907,O=P1(c2ccccc2)c2cccc3c2B2c4c(cccc4N(c4ccccc4)c4cc5oc6ccccc6c5c1c42)N3c1ccc2ccccc2c1,52
MR_Gen_908,c1ccc(N2c3cc4ccoc4c4c3-n3c5c2c2ccccc2cc5c2c5c6c7c(c23)B4c2cccc3c4ccc8c(c4n-7c23)B6c2c-8cccc2-5)cc1,54
MR_Gen_909,O=S1(=O)c2ccccc2N2c3c4c5c6c(c31)-c1cccc3c1B6c1c-3ccc3c6cccc(c6n-5c13)B4c1ccc3c(ccc4c5ccccc5oc34)c12,54
MR_Gen_910,c1ccc2c(c1)B1c3c4c5c(c6c3-n3c7c1c1ccccc1cc7c1c7ccccc7cc(c13)O6)-c1cccc3c1B5c1c-3cccc1N24,49
MR_Gen_911,c1cc2c3c(c1)c1cc4c5c6c1n3-c1c(cc3c7c1N6c1c(cc6c8c1B7c1c-3c3occc3c3c7cccc(c7n-8c13)O6)B5c1c-4ccc3occc13)O2,55
MR_Gen_912,c1ccc2c(c1)B1c3ccc4c5c3-n3c6c1c-2ccc6c1cc2occc2c(c13)B5c1ccc2c3c1N4c1ccccc1B3c1cc3ccoc3cc1-2,53
MR_Gen_913,c1ccc2c(c1)B1c3ccccc3N3c4ccccc4B4c5cnccc5N5c6ccccc6B(c6cccc7cnccc67)c6c-2c1c3c4c65,51
MR_Gen_914,c1ccc(B2c3ccccc3N3c4ccc5ccccc5c4B4c5ccccc5N(c5ccc6ccccc6c5)c5ccc2c3c54)cc1,48
MR_Gen_915,O=c1c2cccc3c2n2c4c5c(c6c7ccccc7ccc6c14)-c1ccccc1B5c1cc4c5c(c1-2)B3c1cccc2c3c6ccccc6cc(c3n-5c12)O4,55
MR_Gen_916,c1ccc(B2c3ccccc3N3c4ccccc4B4c5cncc6c5N5c7c(ccc8c7B6c6ccccc6-8)B(c6ccccc6)c6cc2c3c4c65)cc1,54
MR_Gen_917,O=S1(=O)c2ccccc2N2c3cnccc3B3c4cc5ccccc5cc4N4c5ccnc6c5B5c7c-6cccc7-c6c5c4c3c2c61,47
MR_Gen_918,O=S1(=O)c2cc3occc3cc2N2c3cccc4c3B3c5c-4cccc5N4c5cccc6c5B(c5ccccc5-6)c5cc1c2c3c54,46
MR_Gen_919,c1ccc2c(c1)Oc1cc3c4c5c1N2c1cccc2c1B5c1c(cccc1N4c1cc4ccccc4c4c1B3c1ccccc1-4)S2,46
MR_Gen_920,c1ccc(N2c3cc4c5c6c3B(c3ccc7ccccc7c32)c2cccc3c7ccc8c(c7n-6c23)B5c2c-4cccc2-8)cc1,44
MR_Gen_921,O=C1c2cccc3c2B2c4c-3cccc4N3c4ccc5ccccc5c4B4c5cccc6c5N5c7c(cccc7S(=O)(=O)c7c1c2c3c4c75)O6,50
MR_Gen_922,O=P1(c2ccccc2)c2ccccc2N2c3c1ccc1c3B(c3ccc4ccccc4c3N1c1ccccc1)c1ccc3oc4ccccc4c3c12,52
MR_Gen_923,O=S1(=O)c2c3c4c5c6c2-n2c7c1cc1occc1c7c1c7cnccc7c7c(c12)B6c1c-7ccc2c1N5c1c(ccc5c1B4c1c-3cc3ccccc3c1-5)O2,55
MR_Gen_924,c1ccc(N2c3cccc4c3B3c5c2cccc5N2c5ccccc5N(c5ccccc5)c5cc6c(c3c52)N4c2cccc3c2B6c2ccccc2-3)cc1,54
MR_Gen_925,O=C1c2ccccc2P2(=O)c3cccc4c3B3c5c(ccc1c52)N1c2c5c(c6c7ccccc7n-4c6c23)-c2ccccc2B5c2ccc3ccccc3c21,54
MR_Gen_926,c1ccc2c(c1)Oc1cc3c4c5c1N2c1ccc2c6c1N5c1c(cc5c7c1B4c1c-3ccc3c4cccc(c4n-7c13)O5)B6c1ccc3ccccc3c1-2,53
MR_Gen_927,c1ccc(N2c3ccc4ccccc4c3N3c4ccccc4B4c5c3c2c2c3c5-n5c6c4cccc6c4cnc6c(c45)B3c3c(cccc3-6)O2)cc1,52
MR_Gen_928,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cccc1N7c1c2c(cc3ccccc13)Sc1ccc3c7cccc(c7n-5c3c1B62)O4,46
MR_Gen_929,c1ccc(N2c3cccc4c3N3c5c(cccc5B5c6c(ccc2c63)-n2c3ccccc3c3c6oc7cc8ccccc8cc7c6cc5c32)[Se]4)cc1,52
MR_Gen_930,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cc5c6ccccc6n(-c6ccccc6)c5c5c4N4c6c(cccc6[Se]5)Oc5ccc2c3c54)cc1,55
MR_Gen_931,c1cc2c3c(c1)-c1cc4c5c6c1B3c1c(c3c7c8c1N6c1c6c(cc9c1B5c1c-4cc4ccccc4c1-9)-c1ccc4c5cccc(c5n-7c4c1B68)O3)[Se]2,53
MR_Gen_932,c1ccc(N2c3cccc4c3B3c5c(ccc6c5N4c4c(ccc5c4c4ccccc4n5-c4cccc5ccccc45)[Se]6)-c4c3c2cc2ccccc42)cc1,55
MR_Gen_933,c1ccc2cc3c(cc2c1)B1c2cc4c5c6c2-n2c7c(cccc7c7ccc-3c1c72)B6c1cccc2c3cccc(c3n-5c12)O4,45
MR_Gen_934,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3N3c5c6c(c7c8c5B4c4cccc5c9cccc(c9n-8c45)O7)-c4cccc5c4B6c4c-5cc1c2c43,55
MR_Gen_935,c1ccc2c(c1)Oc1cc3c4c5c1N2c1cccc2c1B5c1c5c(cc6c7ccc8c(c7n-4c16)B3c1ccccc1-8)[Se]c1ccccc1N25,49
MR_Gen_936,O=S1(=O)c2ccccc2N2c3ccc4ccccc4c3B3c4ccccc4N4c5cccc6c5B5c7c-6cccc7-c6c5c4c3c2c61,47
MR_Gen_937,c1ccc(B2c3ccccc3N3c4ccc5ccc6ccccc6c5c4B4c5ccccc5N(c5ccc6ncccc6c5)c5ccc2c3c54)cc1,52
MR_Gen_938,O=S1(=O)c2cccc3c2N2c4c(ccc5c4B4c6c-5cccc6N5c6cccc7c6B6c8c(cccc8-7)Sc7c6c5c4c2c71)N3c1ccccc1,51
MR_Gen_939,c1ccc(N2c3ccc4c5c3B3c6c(cccc6N6c7ccccc7Sc7c6c3c2c2ccc3ccccc3c72)B5c2cc3ccncc3cc2-4)cc1,53
MR_Gen_940,c1ccc2c(c1)[Se]c1cccc3c1N2c1cccc2c1B3c1cc3c(cc1N2c1cccc2c1oc1ccccc12)oc1c2ccccc2ccc31,52
MR_Gen_941,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3B3c5c(cccc5S4(=O)=O)N4c5cccc6c5B5c7c-6cccc7-c6c5c4c3c2c61,50
MR_Gen_942,c1ccc2c(c1)B1c3ccccc3N3c4nccc5c4B4c6c(ccnc6-5)N5c6c(c-2c1c3c64)B1c2c(cc3ccccc3c25)-c2ccc3cnccc3c21,55
MR_Gen_943,c1ccc(N2c3ccc4c5ccccc5n5c4c3B(c3ccc4oc6ccccc6c4c32)c2c-5ccc3ccccc23)cc1,44
MR_Gen_944,c1ccc(N2c3ccccc3B3c4c2ccc2c4-n4c5c3cccc5c3ccc5c(c34)B2c2ccccc2-5)cc1,40
MR_Gen_945,O=c1c2ccccc2n2c3c(cccc13)N1c3ccccc3B3c4ccccc4N4c5cccc6c5B5c7c(cccc7-6)Oc6c5c4c3c1c6-2,50
MR_Gen_946,c1ccc2c(c1)[Se]c1ccc3c4c1N2c1cccc2c1B4c1c-3c3c4cccnc4oc3c3c4ccc5c6ccccc6oc5c4n-2c13,48
MR_Gen_947,c1ccc(N2c3ccc4c5c3B3c6c7c(cc8c6-n6c9c%10c(ccc9c9ccc2c3c96)-c2ccccc2B8%10)Oc2cccc(c2N57)O4)cc1,49
MR_Gen_948,O=C1c2cccc3c2B2c4c1ccnc4N1c4cccc5c4B4c6c(c7c(c2c61)N3c1cc2ccoc2cc1S7(=O)=O)Sc1cc2ccccc2c-5c14,53
MR_Gen_949,c1ccc(B2c3ccccc3N3c4ccccc4B4c5c(ccc2c53)-n2c3ccccc3c3cccc4c32)cc1,40
MR_Gen_950,c1ccc(N2c3ccccc3N3c4cccc5c4N4c6c(cc7c8c6B5c5ccccc5N8c5ccccc5O7)B5c6cnccc6-c6cc2c3c4c65)cc1,55
MR_Gen_951,O=S1(=O)c2cccc3c2N2c4c1ccc1c4B4c5c-1cccc5-c1c5c6c(c2c14)B3c1c2ccccc2cc2c3c4ccccc4cc(c3n-6c12)O5,52
MR_Gen_952,c1ccc(B2c3cc4c5c6c3-n3c7c(cncc7c7c8ccccc8cc2c73)B6c2ccccc2N5c2ccccc2B4c2cccc3ccccc23)cc1,55
MR_Gen_953,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3B3c5c(cccc5N5c6c(nc1c2c63)B1c2ccccc2-c2cc3occc3c5c21)O4,51
MR_Gen_954,c1ccc(B2c3cc4ccccc4cc3B3c4ccc5c6c4-n4c7c3c2ccc7c2cc3ccccc3c(c24)B6c2ccccc2N5c2ccccc2)cc1,55
MR_Gen_955,c1ccc(B2c3ccc4c5c3-n3c6c2cccc6c2cc6ccc7ccccc7c6c(c23)B5c2ccccc2N4c2ccc3ncccc3c2)cc1,52
MR_Gen_956,c1ccc(N2c3ccccc3B3c4c2ccc2c4N(c4cccc5c4B2c2ncccc2-5)c2ccc4ccoc4c23)cc1,43
MR_Gen_957,O=c1c2ccccc2n2c3c4c(ccc13)-c1ccc3c5c1B4c1c4c(c6ccccc6c1-2)B1c2ccccc2-c2ccc(c(c21)N54)O3,47
MR_Gen_958,c1ccc(B2c3cccc4c3N3c5c2cccc5B2c5c3c(c3c6c5-n5c7c2cccc7c2ccc7c(c25)B6c2c-7cccc2-3)B4c2ccccc2)cc1,54
MR_Gen_959,O=P1(c2cccc3ccccc23)c2cccc3c2B2c4c(cc5c6c4-n4c7c8c(ccc7c7ccc1c2c74)-c1cccc-5c1B68)N3c1ccccc1,52
MR_Gen_960,c1ccc2c(c1)Oc1c3c4c5c6c1c1ccccc1n6-c1ccccc1B5c1cnccc1N4c1ccccc1B23,41
MR_Gen_961,c1ccc(N2c3cccc4c3B3c5c-4cccc5N(c4c5c(cc6c4c4ccccc4n6-c4ccccc4)oc4ccccc45)c4cccc2c43)cc1,53
MR_Gen_962,c1ccc2c(c1)Sc1ccc3c4c1N2c1cccc2c1B4c1c(ccc4c5ccccc5n-3c14)B2c1ccc2ccc3c4ccccc4oc3c2c1,52
MR_Gen_963,O=S1(=O)c2cccc3c2N2c4c1cc1c5c4B4c6c(cc7c(c62)B3c2ccccc2S7)-c2ccc3c6ccc7c(c6n-5c3c24)B1c1ccccc1-7,51
MR_Gen_964,O=P1(c2ccccc2)c2cccc3c2B2c4c(cccc41)-n1c4ccccc4c4c5c6c(c2c41)N3c1ccccc1B6c1ccccc1-5,48
MR_Gen_965,O=P1(c2ccccc2)c2ccc3c4c2N2c5c(cc6c7c5B(c5ccccc5N7c5ccccc5S6(=O)=O)c5c2c1cc1ccccc51)B4c1ccccc1-3,55
MR_Gen_966,c1ccc(N2c3cccc4c3B(c3cc5c(cc3N4c3cccc4ccccc34)oc3ccccc35)c3ccc4ccoc4c32)cc1,47
MR_Gen_967,c1ccc(B2c3ccccc3N3c4ccc5ccc6ccccc6c5c4B4c5ccccc5N(c5cccc6c5oc5ccccc56)c5ccc2c3c54)cc1,55
MR_Gen_968,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cc2ccccc2c1N7c1c2c(cc3ccccc13)Sc1ccc3c7cccc(c7n-5c3c1B62)O4,50
MR_Gen_969,O=S1(=O)c2ccccc2N2c3ccccc3B3c4c2c1c1c2c4-n4c5c6c(ccc5c5c7ccccc7cc3c54)-c3c(c-1cc1ccoc31)B26,50
MR_Gen_970,c1ccc(N2c3ccccc3B3c4ccccc4N4c5cc6occc6c6c5B(c5ccccc5-6)c5c4c3c2c2ccccc52)cc1,47
MR_Gen_971,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cccc1N7c1c2c(nc3ccccc13)Sc1ccc3c7cccc(c7n-5c3c1B62)O4,46
MR_Gen_972,c1ccc(B2c3ccccc3N3c4ccncc4B4c5c(ccc2c53)N(c2ccc3ccccc3c2)c2ccc3ccccc3c24)cc1,48
MR_Gen_973,c1ccc(N2c3ccccc3N3c4ccccc4B4c5ccccc5N5c6cccc7c6B(c6ccccc6-7)c6cc2c3c4c65)cc1,47
MR_Gen_974,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c3ccc8c(c3n-7c12)B6c1c(c2ccccc2c2c3c6occc6cc(c3n-5c12)O4)S8,49
MR_Gen_975,c1ccc2c(c1)B1c3cccc4c3N(c3cccc5c3B4c3cc4ccoc4cc3[Se]5)c3ccc4c(c31)N2c1cccc2c1B4c1c-2ccc2ccccc12,55
MR_Gen_976,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cccc1N7c1ccc2ccccc2c1B6c1c2occc2cc2c3cccc(c3n-5c12)O4,48
MR_Gen_977,c1ccc(N2c3ccc4ccccc4c3N3c4cccc5c4B4c6c-5cccc6N5c6cccc7c6B6c8c(cccc8-7)Oc7c6c5c4c3c72)cc1,52
MR_Gen_978,c1ccc(B2c3ccccc3N3c4ccncc4B4c5ccccc5-n5c6cc7ccoc7cc6c6cc2c3c4c65)cc1,43
MR_Gen_979,c1ccc(N2c3ccccc3B3c4ccccc4-n4c5c3c2ccc5c2ccc3ccccc3c24)cc1,37
MR_Gen_980,c1ccc(B2c3ccccc3N3c4cc5c6c7c4B(c4ccccc4N7c4cccc7c4B6c4c-7cccc4-5)c4cccc2c43)cc1,47
MR_Gen_981,c1cc2c3c(c1)B1c4c5c6c(c7c4-n4c8c1cccc8c1c8ccccc8cc(c14)O7)-c1cccc4c1B6c1c-4ccc(c1N35)[Se]2,46
MR_Gen_982,O=S1(=O)c2ccccc2N2c3ccc4ccoc4c3B3c4cnccc4N4c5cccc6c5B5c7c(cccc7-6)Sc6c5c4c3c2c61,47
MR_Gen_983,c1ccc(N2c3ccccc3B3c4cccc5c4N(c4ccccc4[Se]5)c4cccc2c43)cc1,34
MR_Gen_984,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cc2c3ccccc3n3c2c1N7c1c-3ccc2c1B6c1c(c3ccccc3c3c6cccc(c6n-5c13)O4)S2,53
MR_Gen_985,c1ccc(N2c3ccc4ccccc4c3N3c4cccc5c4B4c6c3c2c2c3c6-n6c7c4c(ccc7c4ccc7c(c46)B3c3c(cccc3-7)O2)S5)cc1,53
MR_Gen_986,c1ccc2c(c1)Oc1cc3c4c5c1N2c1ccc2c6ccccc6n6c2c1B5c1c-6ccc2c5ccc6c(c5n-4c12)B3c1ccccc1-6,48
MR_Gen_987,c1ccc2c(c1)oc1c2c2ccccc2c2c3c4oc5ncccc5c4c4c5c3n(c12)-c1ccc2c3cccc6c3n3c2c1B5c1c-4ccc(c1-3)[Se]6,52
MR_Gen_988,c1ccc(N2c3ccc4c5c3N(c3cc6oc7ncccc7c6cc3B5c3cccc5c3N4c3ccccc3[Se]5)c3c2ccc2c3oc3ccccc32)cc1,55
MR_Gen_989,c1ccc2c(c1)Oc1cc3c4c5c1N2c1ccc2c6c1N5c1c(cc5c7c1B4c1c-3ccc3c4c8occc8cc(c4n-7c13)O5)B6c1ccccc1-2,52
MR_Gen_990,O=S1(=O)c2cc3c4c5c2-n2c6c7c(ccc6c6c8c(cc1c62)oc1ccoc18)-c1cccc(c1B57)N4c1cccc2c1B3c1ccc3ccccc3c1-2,53
MR_Gen_991,O=P1(c2ccccc2)c2ccc3c4c2N(c2cccc5c2B4c2c-3cccc2N5c2ccccc2)c2c1ccc1c2c2ccccc2n1-c1ccccc1,54
MR_Gen_992,c1ccc2cc3c(cc2c1)Sc1ccc2c4cc5ccccc5c5c4n4c2c1B3c1ccc2c(c1-4)B5c1cc3occc3c3c4ccccc4n-2c13,52
MR_Gen_993,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cc2c3cccc8c3n3c2c1N7c1c2c(cc(c1-3)O8)-c1ccc3c7cccc(c7n-5c3c1B26)O4,49
MR_Gen_994,c1ccc(B2c3ccccc3N3c4cccc5c4B4c6c-5ncc5c6N6c7c(cccc7B(c7ccccc7)c7cc2c3c4c76)B5c2ccccc2)cc1,54
MR_Gen_995,O=S1(=O)c2ccccc2N2c3ccccc3B3c4ccccc4N4c5cccc6c5B5c7c(cccc7-6)B(c6ccccc6)c6c5c4c3c2c61,50
MR_Gen_996,c1ccc(B2c3cccc4c3B3c5c6c(c7c8c5-n5c9c3c2ccc9c2c3ccccc3c3c(c25)B8c2c-7cccc2-3)Oc2ccccc2N46)nc1,52
MR_Gen_997,c1ccc(B2c3ccccc3N3c4ccncc4B4c5ccccc5-n5c6ccccc6c6cc2c3c4c65)cc1,40
MR_Gen_998,O=S1(=O)c2cc3c4c5c2N2c6c(ccc7c6B5c5c-7cccc5N4c4cccc5c4B3c3ccc4ccccc4c3-5)[Se]c3c2c1cc1occc31,51
MR_Gen_999,c1ccc(N2c3ccccc3B3c4ccccc4N(c4cccc5c4c4ccccc4n5-c4ccccc4)c4cccc2c43)cc1,46
MR_Gen_1000,c1ccc2c(c1)B1c3ccccc3N3c4cc5c6c7c4B(c4ccc-2c1c43)c1cccc2c3ccc4c(c3n-7c12)B6c1c-5cccc1-4,47
MR_Gen_1001,O=S1(=O)c2ccc3ccccc3c2N2c3ccc4ccccc4c3B3c4ccccc4N4c5cccc6c5B5c7c-6cccc7-c6c5c4c3c2c61,51
MR_Gen_1002,c1ccc(B2c3ccccc3N3c4cccc5c4B4c6c(ccc2c63)-c2c4c(cc3oc4ccccc4c23)N5c2ccc3oc4ccccc4c3c2)cc1,54
MR_Gen_1003,c1ccc(N2c3ccccc3B3c4c2cc2c5c4N4c6c(ccc7c6B5c5c-7cc6occc6c5-2)N(c2ccccc2)c2cc5occc5c3c24)cc1,53
MR_Gen_1004,c1ccc2c(c1)Oc1cc3c4c5c1N2c1cccc2c1B5c1c5c(cc6c7ccc8c(c7n-4c16)B3c1cc3ccccc3cc1-8)[Se]c1ccccc1N25,53
MR_Gen_1005,c1cc2c3c(c1)B1c4cc5c(cc4N(c4cccc6c4oc4cc7ccccc7cc46)c4ccc6c7cccc(c7n-3c6c41)[Se]2)oc1ncccc15,52
MR_Gen_1006,c1ccc(N2c3cccc4c3B3c5c(cccc5N5c6ccccc6Sc6ccc2c3c65)B4c2ccc3ccc4c5ccccc5oc4c3c2)cc1,52
MR_Gen_1007,c1ccc2c(c1)oc1c2ccc2c3c4oc5ncccc5c4c4c5c3n(c21)-c1ccc2c3c1B5c1c-4ccc4c1N3c1c(ccc3c5ccccc5n-2c13)[Se]4,55
MR_Gen_1008,c1ccc2c(c1)[Se]c1ccc3c4c1N2c1cccc2c1B4c1c-3c3c(oc4ncc5c6ccccc6oc5c43)c3c4ccc5c6ccccc6oc5c4n-2c13,55
MR_Gen_1009,c1ccc2c(c1)Sc1cccc3c4c5c6c(cc4n-2c13)-c1cccc2c1B6c1c-2c2c3c4c1N5c1ccccc1B4c1cccc4c5cccc(c5n-3c14)O2,55
MR_Gen_1010,c1ccc2c(c1)Oc1cc3c4c5c1N2c1ccc2oc6ccccc6c2c1B5c1cccc2c5ccc6c(c5n-4c12)B3c1ccccc1-6,48
MR_Gen_1011,c1cc2c3c4c(cc2o1)Sc1ccc2c5c1N4c1c(c4c6c7c1B5c1c-2ccc2c5ccc8c(c5n-7c12)B6c1c-8cncc1-4)O3,45
MR_Gen_1012,c1cc2c3c(c1)Sc1cccc4c1N3c1c(c3c5c6c1B4c1cccc4c7ccc8c(c7n-6c14)B5c1c-8cc4ccccc4c1-3)O2,46
MR_Gen_1013,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccc5ccccc5c4)c4cccc2c43)cc1,37
MR_Gen_1014,O=S1(=O)c2cc3c4c5c2-n2c6c1cccc6c1c6ccccc6c6c(c12)B5c1c(cccc1N4c1c2c(cc4occc14)-c1ccccc1B32)O6,51
MR_Gen_1015,c1ccc(N2c3ccccc3B3c4ccccc4N4c5ccccc5B5c6ncccc6-c6cc2c3c4c65)cc1,40
MR_Gen_1016,c1ccc(B2c3cccc4c3B3c5c(cc6c7c5N4c4cccc5c4N7c4c(cccc4O6)O5)N(c4cccnc4)c4c3c2cc2ccoc42)cc1,52
MR_Gen_1017,c1ccc(B2c3ccncc3N3c4ccncc4B4c5ccccc5N5c6cccc7c6B6c8c(c2c3c4c85)-c2ccc3c4ccccc4n-7c3c26)cc1,54
MR_Gen_1018,c1ccc(B2c3ccc4c5c3-n3c6c2cccc6c2cc6ccc7ccccc7c6c(c23)B5c2ccccc2N4c2ccccc2)cc1,48
MR_Gen_1019,O=S1(=O)c2ccccc2N2c3cncc4c3B3c5c6c7c(c1c52)-c1cccc2c1B7c1c(ccnc1-2)N6c1cc2ccccc2c(c13)S4,48
MR_Gen_1020,c1ccc2cc(B3c4ccc5c6c4-n4c7c3cccc7c3cc7ccccc7c(c34)B6c3cccc4c6cc7ccccc7cc6n-5c34)ccc2c1,52
MR_Gen_1021,c1ccc(N2c3cnccc3B3c4cccc5c4N4c6c(ccc7c6B6c8c-7cccc8N(c7ccccc7)c7cc2c3c4c76)[Se]5)cc1,48
MR_Gen_1022,c1ccc(N2c3ccccc3N3c4cccc5c4N(c4cc6c7c8c4B5c4cccc5c9ccc%10c(c9n-8c45)B7c4c-6cccc4-%10)c4cccc2c43)cc1,54
MR_Gen_1023,c1ccc2c(c1)Sc1cc3ccccc3c3c1N2c1c2c4c5c6c1N3c1ccccc1B6c1cccc3c6ccc7c(c6n-5c13)B4c1c(cccc1-7)O2,53
MR_Gen_1024,c1cc2c3c(c1)[Se]c1ccc4c5c1N3c1c(ccc3c1B5c1c-3c3c5cccnc5oc3c3c5ccc6c7ccccc7oc6c5n-4c13)[Se]2,49
MR_Gen_1025,O=S1(=O)c2cc3c4c5c2-n2c6c1cccc6c1c6ccccc6c6c(c12)B5c1c-6cccc1N4c1c2c(cc4occc14)-c1ccc4cccnc4c1B32,54
MR_Gen_1026,c1ccc(N2c3ccccc3B3c4ccccc4N4c5cccc6c5B(c5ccccc5-6)c5ccc2c3c54)cc1,40
MR_Gen_1027,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4N4c6c(cccc6N(c6ccc7ccc8occc8c7c6)c6ccc2c3c64)[Se]5)cc1,55
MR_Gen_1028,c1ccc(N2c3cccc4c3B3c5c(cccc5N(c5cccc6c5oc5ccccc56)c5cccc2c53)B4c2cccc3ccc4occc4c23)cc1,54
MR_Gen_1029,O=S1(=O)c2cc3occc3cc2N2c3ccc4c5ccccc5n5c4c3B3c4c(cccc4-5)N4c5cccc6c5B5c7c-6cccc7-c6c5c4c3c2c61,53
MR_Gen_1030,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3B3c5c2c1c1c2c5-n5c6c7c(ccc6c6ccc(c3c65)S4(=O)=O)-c3cccc-1c3B27,50
MR_Gen_1031,c1ccc(B2c3ccccc3N3c4c2ccc2c4B(c4ccc5ccccc5c4N2c2ccc4occc4c2)c2ccc4oc5ccccc5c4c23)cc1,54
MR_Gen_1032,c1ccc(B2c3cccc4c3B3c5c6c(cc7c5-n5c8c3c2ccc8c2c3ccccc3cc(c25)O7)B2c3ccccc3-c3cccc(c32)N46)cc1,52
MR_Gen_1033,O=S1(=O)c2cc3occc3cc2N2c3cccc4c3B3c5c-4cccc5N4c5cccc6c5B5c7c(c1c2c3c74)-c1cc2ccccc2c-6c15,50
MR_Gen_1034,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4nccc5c4N(c4cc6oc7ccccc7c6c2c43)c2ccc3oc4ccccc4c3c2[Se]5)cc1,55
MR_Gen_1035,O=S1(=O)c2ccc3c4c2N2c5c(cc6c7c5B5c8c2c1c1ccccc1c8-c1ccc2c8cccc(c8n-7c2c15)S6(=O)=O)B4c1ccccc1-3,50
MR_Gen_1036,c1ccc2c(c1)Oc1cc3c4c5c1N2c1ccc2c6c1N5c1c(cc5c7c1B4c1c-3ccc3c4nccc(c4n-7c13)O5)B6c1ccccc1-2,49
MR_Gen_1037,O=P1(c2ccccc2)c2ccc3c4c2B2c5c(cc6c7c5-n5c8c9c(ccc8c8ccc1c2c85)-c1cccc-6c1B79)N4c1ccccc1N3c1ccccc1,55
MR_Gen_1038,c1ccc(B2c3cccc4c3N3c5c6c(c7ccccc7c5B5c7ccccc7-c7c5c3c2c2ocnc72)N(c2ccccc2)c2ccccc2B46)cc1,54
MR_Gen_1039,O=P1(c2ccccc2)c2cccc3c2B2c4c(cccc41)-n1c4ccccc4c4cc5c(c2c41)N3c1ccccc1B5c1ccc2ccccc2c1,52
MR_Gen_1040,O=S1(=O)c2ccc3c4c2N2c5c(ccc6c5B5c7c2c1cc1c7-n2c7c8c(ccc7c7ccc-6c5c72)-c2ccccc2B18)B4c1ccccc1-3,50
